BLEU,TER
0.8408964152537145,0.5
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.8571428571428571
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.25
1.0,0.0
0.5,1.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.5
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.6389431042462724,0.3333333333333333
0.8408964152537145,0.6666666666666666
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.85
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.5
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.510029457493824,0.0
0.8408964152537145,0.8333333333333334
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.5
0.7071067811865476,0.25
1.0,0.0
0.5066641486392106,0.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.9090909090909091
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.510029457493824,0.0
0.8408964152537145,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.6666666666666666
1.0,0.0
0.5,0.5
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.25
0.8408964152537145,0.75
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,0.25
0.8408964152537145,1.0
0.8408964152537145,0.25
0.8408964152537145,0.8333333333333334
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
0.5,1.0
0.8408964152537145,0.0
0.8408964152537145,1.0
0.8408964152537145,0.8571428571428571
0.510029457493824,0.0
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,0.0
0.8408964152537145,1.0
1.0,0.0
0.5,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.37991784282579627,0.5
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.9
0.8408964152537145,0.75
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.8571428571428571
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7071067811865476,0.25
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.8571428571428571
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.5,1.0
0.8408964152537145,0.25
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.42888194248035344,0.3333333333333333
0.5,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
0.5,1.0
1.0,0.0
1.0,0.0
0.5,1.0
0.8408964152537145,0.75
1.0,0.0
0.5,1.0
0.37991784282579627,0.7142857142857143
0.7071067811865476,0.25
0.5,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,0.5
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.0
1.0,0.0
0.5,1.0
0.8408964152537145,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.7071067811865476,0.25
0.8408964152537145,0.75
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.75
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.7071067811865476,0.25
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.5
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.5,1.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.5
1.0,0.0
0.8408964152537145,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.875
1.0,0.0
1.0,0.5
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.37991784282579627,0.9285714285714286
0.5,0.5
1.0,0.0
0.8408964152537145,0.0
0.5,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.25
0.7071067811865476,0.25
0.8408964152537145,0.25
0.8408964152537145,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.25
0.5,1.0
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.07986788803078405,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.75
0.5,1.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.5
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.5,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.0
0.7071067811865476,0.25
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.5,1.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.25
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.0
0.30934850332660563,1.0
0.8408964152537145,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.5066641486392106,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.5,1.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.8
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.25
0.8408964152537145,0.25
1.0,0.0
0.7071067811865476,0.25
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.07986788803078405,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,0.25
0.8408964152537145,0.25
1.0,0.25
0.7071067811865476,0.25
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.25
1.0,0.0
0.5,1.0
0.8408964152537145,1.0
1.0,0.0
0.5,1.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,0.25
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.25
1.0,0.0
0.3032653298563167,0.5
1.0,0.0
0.7071067811865476,0.25
0.5,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.9285714285714286
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.75
0.8408964152537145,1.0
0.8408964152537145,1.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.75
1.0,0.0
1.0,0.0
0.5,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.8
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
0.5,1.0
0.8408964152537145,0.0
1.0,0.0
1.0,0.0
0.2259005009024612,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.5
1.0,0.0
0.7071067811865476,0.25
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.7071067811865476,0.25
1.0,0.0
0.8408964152537145,0.3333333333333333
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,1.0
0.8408964152537145,0.5
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.5,1.0
1.0,0.0
0.42888194248035344,0.5
0.7071067811865476,0.25
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,0.875
1.0,0.0
0.8408964152537145,1.0
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.5
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.25
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.5,1.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,0.8888888888888888
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.25
0.7071067811865476,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,1.0
0.1597357760615681,0.75
1.0,0.0
0.8408964152537145,1.0
0.7071067811865476,0.25
0.3032653298563167,0.8571428571428571
0.8408964152537145,0.25
0.8408964152537145,0.8
0.5,0.8333333333333334
0.2601300475114445,0.5
0.8408964152537145,0.25
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,1.0
0.8408964152537145,0.6666666666666666
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.7071067811865476,0.25
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
0.7071067811865476,0.25
0.8408964152537145,0.8
1.0,0.0
0.8408964152537145,0.25
0.8408964152537145,0.5
0.8408964152537145,0.25
0.8408964152537145,0.0
1.0,0.0
0.8408964152537145,1.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,0.25
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
1.0,0.0
0.5,1.0
1.0,0.0
1.0,0.0
1.0,0.0
0.8408964152537145,1.0
0.8408964152537145,0.25
1.0,0.0
